timestamp,demand,demand_forecast,net_generation,total_interchange,forecast_error,imbalance,margin_proxy,demand_delta,generation_delta,imbalance_delta,hour,imbalance_residual
2022-11-08 19:00:00,27107.0,26079.0,23089.0,-4525.0,1028.0,4018.0,-8543.0,653.0,-395.0,1048.0,19,-49.0
2022-11-08 20:00:00,27091.0,25956.0,22525.0,-4872.0,1135.0,4566.0,-9438.0,-16.0,-564.0,548.0,20,836.0
2022-11-08 21:00:00,26872.0,26015.0,22514.0,-4955.0,857.0,4358.0,-9313.0,-219.0,-11.0,-208.0,21,821.0
2022-11-08 22:00:00,26898.0,26055.0,22513.0,-3901.0,843.0,4385.0,-8286.0,26.0,-1.0,27.0,22,845.0
2022-11-08 23:00:00,26103.0,26006.0,21653.0,-4372.0,97.0,4450.0,-8822.0,-795.0,-860.0,65.0,23,343.5
2022-11-09 00:00:00,25743.0,26079.0,22150.0,-3847.0,-336.0,3593.0,-7440.0,-360.0,497.0,-857.0,0,-1792.0
2022-11-09 01:00:00,25975.0,26680.0,22349.0,-4313.0,-705.0,3626.0,-7939.0,232.0,199.0,33.0,1,-3547.0
2022-11-09 02:00:00,26885.0,28412.0,22931.0,-4945.0,-1527.0,3954.0,-8899.0,910.0,582.0,328.0,2,-4938.0
2022-11-09 03:00:00,28166.0,28342.0,22218.0,-5401.0,-176.0,5948.0,-11349.0,1281.0,-713.0,1994.0,3,-3932.0
2022-11-09 04:00:00,27987.0,27570.0,21608.0,-5486.0,417.0,6379.0,-11865.0,-179.0,-610.0,431.0,4,-3836.0
2022-11-09 05:00:00,27475.0,26598.0,20252.0,-5951.0,877.0,7223.0,-13174.0,-512.0,-1356.0,844.0,5,-3304.0
2022-11-09 06:00:00,26539.0,25503.0,19234.0,-5728.0,1036.0,7305.0,-13033.0,-936.0,-1018.0,82.0,6,-3289.5
2022-11-09 07:00:00,25368.0,24091.0,17789.0,-5458.0,1277.0,7579.0,-13037.0,-1171.0,-1445.0,274.0,7,-2712.5
2022-11-09 08:00:00,23770.0,22748.0,16619.0,-5297.0,1022.0,7151.0,-12448.0,-1598.0,-1170.0,-428.0,8,-2605.5
2022-11-09 09:00:00,22453.0,21776.0,17027.0,-4215.0,677.0,5426.0,-9641.0,-1317.0,408.0,-1725.0,9,-4052.0
2022-11-09 10:00:00,21778.0,21071.0,16513.0,-4410.0,707.0,5265.0,-9675.0,-675.0,-514.0,-161.0,10,-3960.0
2022-11-09 11:00:00,21401.0,20591.0,16242.0,-4090.0,810.0,5159.0,-9249.0,-377.0,-271.0,-106.0,11,-3804.0
2022-11-09 12:00:00,20845.0,20456.0,16580.0,-3576.0,389.0,4265.0,-7841.0,-556.0,338.0,-894.0,12,-4409.5
2022-11-09 13:00:00,20683.0,20939.0,17177.0,-3692.0,-256.0,3506.0,-7198.0,-162.0,597.0,-759.0,13,-5013.0
2022-11-09 14:00:00,21310.0,22101.0,18865.0,-3338.0,-791.0,2445.0,-5783.0,627.0,1688.0,-1061.0,14,-5691.0
2022-11-09 15:00:00,22708.0,24108.0,20921.0,-3453.0,-1400.0,1787.0,-5240.0,1398.0,2056.0,-658.0,15,-5191.0
2022-11-09 16:00:00,24737.0,25148.0,22159.0,-3297.0,-411.0,2578.0,-5875.0,2029.0,1238.0,791.0,16,-3065.0
2022-11-09 17:00:00,25712.0,24816.0,23063.0,-2470.0,896.0,2649.0,-5119.0,975.0,904.0,71.0,17,-2205.0
2022-11-09 18:00:00,25547.0,23821.0,22424.0,-1824.0,1726.0,3123.0,-4947.0,-165.0,-639.0,474.0,18,-1311.0
2022-11-09 19:00:00,24279.0,23000.0,21767.0,-1575.0,1279.0,2512.0,-4087.0,-1268.0,-657.0,-611.0,19,-1555.0
2022-11-09 20:00:00,23410.0,22484.0,21529.0,-1291.0,926.0,1881.0,-3172.0,-869.0,-238.0,-631.0,20,-1849.0
2022-11-09 21:00:00,22831.0,22331.0,20942.0,-1642.0,500.0,1889.0,-3531.0,-579.0,-587.0,8.0,21,-1648.0
2022-11-09 22:00:00,22613.0,22609.0,21077.0,-1057.0,4.0,1536.0,-2593.0,-218.0,135.0,-353.0,22,-2004.0
2022-11-09 23:00:00,22402.0,23414.0,21345.0,-662.0,-1012.0,1057.0,-1719.0,-211.0,268.0,-479.0,23,-3049.5
2022-11-10 00:00:00,22408.0,24467.0,21647.0,-1592.0,-2059.0,761.0,-2353.0,6.0,302.0,-296.0,0,-4624.0
2022-11-10 01:00:00,23761.0,26147.0,21328.0,-3760.0,-2386.0,2433.0,-6193.0,1353.0,-319.0,1672.0,1,-4740.0
2022-11-10 02:00:00,25807.0,28182.0,22169.0,-4754.0,-2375.0,3638.0,-8392.0,2046.0,841.0,1205.0,2,-5254.0
2022-11-10 03:00:00,27677.0,28114.0,21158.0,-5866.0,-437.0,6519.0,-12385.0,1870.0,-1011.0,2881.0,3,-3361.0
2022-11-10 04:00:00,27744.0,27381.0,20738.0,-5693.0,363.0,7006.0,-12699.0,67.0,-420.0,487.0,4,-3209.0
2022-11-10 05:00:00,27257.0,26444.0,20264.0,-5385.0,813.0,6993.0,-12378.0,-487.0,-474.0,-13.0,5,-3534.0
2022-11-10 06:00:00,26467.0,25420.0,19036.0,-5621.0,1047.0,7431.0,-13052.0,-790.0,-1228.0,438.0,6,-3163.5
2022-11-10 07:00:00,25499.0,24026.0,17189.0,-6008.0,1473.0,8310.0,-14318.0,-968.0,-1847.0,879.0,7,-1981.5
2022-11-10 08:00:00,24080.0,22784.0,16207.0,-5513.0,1296.0,7873.0,-13386.0,-1419.0,-982.0,-437.0,8,-1883.5
2022-11-10 09:00:00,22597.0,22031.0,16089.0,-4997.0,566.0,6508.0,-11505.0,-1483.0,-118.0,-1365.0,9,-2970.0
2022-11-10 10:00:00,21947.0,21409.0,15878.0,-4591.0,538.0,6069.0,-10660.0,-650.0,-211.0,-439.0,10,-3156.0
2022-11-10 11:00:00,21357.0,21047.0,16321.0,-4229.0,310.0,5036.0,-9265.0,-590.0,443.0,-1033.0,11,-3927.0
2022-11-10 12:00:00,21429.0,21008.0,17518.0,-2935.0,421.0,3911.0,-6846.0,72.0,1197.0,-1125.0,12,-4763.5
2022-11-10 13:00:00,21324.0,21438.0,17395.0,-3427.0,-114.0,3929.0,-7356.0,-105.0,-123.0,18.0,13,-4590.0
2022-11-10 14:00:00,21678.0,22841.0,18538.0,-3846.0,-1163.0,3140.0,-6986.0,354.0,1143.0,-789.0,14,-4996.0
2022-11-10 15:00:00,23189.0,24755.0,20838.0,-3806.0,-1566.0,2351.0,-6157.0,1511.0,2300.0,-789.0,15,-4627.0
2022-11-10 16:00:00,25264.0,25531.0,22373.0,-3515.0,-267.0,2891.0,-6406.0,2075.0,1535.0,540.0,16,-2752.0
2022-11-10 17:00:00,25942.0,24834.0,21718.0,-2648.0,1108.0,4224.0,-6872.0,678.0,-655.0,1333.0,17,-630.0
2022-11-10 18:00:00,24322.0,23450.0,20906.0,-2153.0,872.0,3416.0,-5569.0,-1620.0,-812.0,-808.0,18,-1018.0
2022-11-10 19:00:00,24268.0,21940.0,20720.0,-1517.0,2328.0,3548.0,-5065.0,-54.0,-186.0,132.0,19,-519.0
2022-11-10 20:00:00,22082.0,20944.0,20489.0,-1073.0,1138.0,1593.0,-2666.0,-2186.0,-231.0,-1955.0,20,-2137.0
2022-11-10 21:00:00,21470.0,20700.0,20349.0,-1258.0,770.0,1121.0,-2379.0,-612.0,-140.0,-472.0,21,-2416.0
2022-11-10 22:00:00,21473.0,21111.0,20572.0,-1070.0,362.0,901.0,-1971.0,3.0,223.0,-220.0,22,-2639.0
2022-11-10 23:00:00,21425.0,21954.0,21194.0,-762.0,-529.0,231.0,-993.0,-48.0,622.0,-670.0,23,-3875.5
2022-11-11 00:00:00,21837.0,23225.0,20690.0,-2331.0,-1388.0,1147.0,-3478.0,412.0,-504.0,916.0,0,-4238.0
2022-11-11 01:00:00,23313.0,25186.0,20379.0,-4489.0,-1873.0,2934.0,-7423.0,1476.0,-311.0,1787.0,1,-4239.0
2022-11-11 02:00:00,25556.0,27597.0,21552.0,-5054.0,-2041.0,4004.0,-9058.0,2243.0,1173.0,1070.0,2,-4888.0
2022-11-11 03:00:00,27360.0,27684.0,21134.0,-5422.0,-324.0,6226.0,-11648.0,1804.0,-418.0,2222.0,3,-3654.0
2022-11-11 04:00:00,27349.0,27058.0,20698.0,-5447.0,291.0,6651.0,-12098.0,-11.0,-436.0,425.0,4,-3564.0
2022-11-11 05:00:00,26952.0,26239.0,19670.0,-5891.0,713.0,7282.0,-13173.0,-397.0,-1028.0,631.0,5,-3245.0
2022-11-11 06:00:00,26366.0,25247.0,18874.0,-5954.0,1119.0,7492.0,-13446.0,-586.0,-796.0,210.0,6,-3102.5
2022-11-11 07:00:00,25534.0,23808.0,17885.0,-5640.0,1726.0,7649.0,-13289.0,-832.0,-989.0,157.0,7,-2642.5
2022-11-11 08:00:00,24185.0,22623.0,17357.0,-4884.0,1562.0,6828.0,-11712.0,-1349.0,-528.0,-821.0,8,-2928.5
2022-11-11 09:00:00,22937.0,21698.0,17185.0,-4438.0,1239.0,5752.0,-10190.0,-1248.0,-172.0,-1076.0,9,-3726.0
2022-11-11 10:00:00,22207.0,20972.0,16845.0,-4328.0,1235.0,5362.0,-9690.0,-730.0,-340.0,-390.0,10,-3863.0
2022-11-11 11:00:00,21777.0,20580.0,16605.0,-4215.0,1197.0,5172.0,-9387.0,-430.0,-240.0,-190.0,11,-3791.0
2022-11-11 12:00:00,21363.0,20543.0,16597.0,-4114.0,820.0,4766.0,-8880.0,-414.0,-8.0,-406.0,12,-3908.5
2022-11-11 13:00:00,21237.0,21056.0,17167.0,-4011.0,181.0,4070.0,-8081.0,-126.0,570.0,-696.0,13,-4449.0
2022-11-11 14:00:00,21659.0,22423.0,18147.0,-4073.0,-764.0,3512.0,-7585.0,422.0,980.0,-558.0,14,-4624.0
2022-11-11 15:00:00,22794.0,24470.0,19768.0,-3871.0,-1676.0,3026.0,-6897.0,1135.0,1621.0,-486.0,15,-3952.0
2022-11-11 16:00:00,24059.0,25144.0,21589.0,-3452.0,-1085.0,2470.0,-5922.0,1265.0,1821.0,-556.0,16,-3173.0
2022-11-11 17:00:00,24931.0,24165.0,21821.0,-2726.0,766.0,3110.0,-5836.0,872.0,232.0,640.0,17,-1744.0
2022-11-11 18:00:00,24270.0,22857.0,22065.0,-1472.0,1413.0,2205.0,-3677.0,-661.0,244.0,-905.0,18,-2229.0
2022-11-11 19:00:00,23233.0,21662.0,22472.0,-760.0,1571.0,761.0,-1521.0,-1037.0,407.0,-1444.0,19,-3306.0
2022-11-11 20:00:00,22946.0,21005.0,21738.0,-693.0,1941.0,1208.0,-1901.0,-287.0,-734.0,447.0,20,-2522.0
2022-11-11 21:00:00,22312.0,20931.0,20895.0,-666.0,1381.0,1417.0,-2083.0,-634.0,-843.0,209.0,21,-2120.0
2022-11-11 22:00:00,21571.0,21333.0,20515.0,-1282.0,238.0,1056.0,-2338.0,-741.0,-380.0,-361.0,22,-2484.0
2022-11-11 23:00:00,21874.0,22131.0,20746.0,-1996.0,-257.0,1128.0,-3124.0,303.0,231.0,72.0,23,-2978.5
2022-11-12 00:00:00,22834.0,23324.0,21462.0,-1913.0,-490.0,1372.0,-3285.0,960.0,716.0,244.0,0,-4013.0
2022-11-12 01:00:00,23747.0,25084.0,21630.0,-2933.0,-1337.0,2117.0,-5050.0,913.0,168.0,745.0,1,-5056.0
2022-11-12 02:00:00,25321.0,27107.0,22098.0,-4126.0,-1786.0,3223.0,-7349.0,1574.0,468.0,1106.0,2,-5669.0
2022-11-12 03:00:00,27008.0,27062.0,21807.0,-4372.0,-54.0,5201.0,-9573.0,1687.0,-291.0,1978.0,3,-4679.0
2022-11-12 04:00:00,26978.0,26384.0,21191.0,-4489.0,594.0,5787.0,-10276.0,-30.0,-616.0,586.0,4,-4428.0
2022-11-12 05:00:00,26486.0,25667.0,20292.0,-4668.0,819.0,6194.0,-10862.0,-492.0,-899.0,407.0,5,-4333.0
2022-11-12 06:00:00,25769.0,24890.0,19397.0,-4899.0,879.0,6372.0,-11271.0,-717.0,-895.0,178.0,6,-4222.5
2022-11-12 07:00:00,25079.0,23643.0,18446.0,-4695.0,1436.0,6633.0,-11328.0,-690.0,-951.0,261.0,7,-3658.5
2022-11-12 08:00:00,23983.0,22497.0,17764.0,-4286.0,1486.0,6219.0,-10505.0,-1096.0,-682.0,-414.0,8,-3537.5
2022-11-12 09:00:00,22848.0,21686.0,17463.0,-3966.0,1162.0,5385.0,-9351.0,-1135.0,-301.0,-834.0,9,-4093.0
2022-11-12 10:00:00,22208.0,20933.0,16933.0,-3851.0,1275.0,5275.0,-9126.0,-640.0,-530.0,-110.0,10,-3950.0
2022-11-12 11:00:00,21558.0,20414.0,16676.0,-3556.0,1144.0,4882.0,-8438.0,-650.0,-257.0,-393.0,11,-4081.0
2022-11-12 12:00:00,20990.0,20194.0,16718.0,-3571.0,796.0,4272.0,-7843.0,-568.0,42.0,-610.0,12,-4402.5
2022-11-12 13:00:00,21046.0,20313.0,16454.0,-3905.0,733.0,4592.0,-8497.0,56.0,-264.0,320.0,13,-3927.0
2022-11-12 14:00:00,21183.0,20853.0,16830.0,-4075.0,330.0,4353.0,-8428.0,137.0,376.0,-239.0,14,-3783.0
2022-11-12 15:00:00,21676.0,21446.0,17766.0,-3991.0,230.0,3910.0,-7901.0,493.0,936.0,-443.0,15,-3068.0
2022-11-12 16:00:00,22394.0,21034.0,19194.0,-2523.0,1360.0,3200.0,-5723.0,718.0,1428.0,-710.0,16,-2443.0
2022-11-12 17:00:00,21924.0,20179.0,19296.0,-2538.0,1745.0,2628.0,-5166.0,-470.0,102.0,-572.0,17,-2226.0
2022-11-12 18:00:00,21775.0,19037.0,19095.0,-1626.0,2738.0,2680.0,-4306.0,-149.0,-201.0,52.0,18,-1754.0
2022-11-12 19:00:00,20656.0,18046.0,18446.0,-1379.0,2610.0,2210.0,-3589.0,-1119.0,-649.0,-470.0,19,-1857.0
2022-11-12 20:00:00,19740.0,17534.0,18066.0,-956.0,2206.0,1674.0,-2630.0,-916.0,-380.0,-536.0,20,-2056.0
2022-11-12 21:00:00,19236.0,17464.0,18242.0,-383.0,1772.0,994.0,-1377.0,-504.0,176.0,-680.0,21,-2543.0
2022-11-12 22:00:00,18919.0,17941.0,18874.0,301.0,978.0,45.0,256.0,-317.0,632.0,-949.0,22,-3495.0
2022-11-12 23:00:00,18908.0,19055.0,18972.0,-259.0,-147.0,-64.0,-195.0,-11.0,98.0,-109.0,23,-4170.5
2022-11-13 00:00:00,19509.0,20750.0,19554.0,-771.0,-1241.0,-45.0,-726.0,601.0,582.0,19.0,0,-5430.0
2022-11-13 01:00:00,21002.0,22998.0,19379.0,-3110.0,-1996.0,1623.0,-4733.0,1493.0,-175.0,1668.0,1,-5550.0
2022-11-13 02:00:00,23188.0,25253.0,20426.0,-4172.0,-2065.0,2762.0,-6934.0,2186.0,1047.0,1139.0,2,-6130.0
2022-11-13 03:00:00,25092.0,25306.0,20447.0,-4362.0,-214.0,4645.0,-9007.0,1904.0,21.0,1883.0,3,-5235.0
2022-11-13 04:00:00,25226.0,24705.0,20043.0,-4412.0,521.0,5183.0,-9595.0,134.0,-404.0,538.0,4,-5032.0
2022-11-13 05:00:00,24826.0,24042.0,19526.0,-4455.0,784.0,5300.0,-9755.0,-400.0,-517.0,117.0,5,-5227.0
2022-11-13 06:00:00,24375.0,23461.0,18900.0,-4503.0,914.0,5475.0,-9978.0,-451.0,-626.0,175.0,6,-5119.5
2022-11-13 07:00:00,23830.0,22551.0,18409.0,-4185.0,1279.0,5421.0,-9606.0,-545.0,-491.0,-54.0,7,-4870.5
2022-11-13 08:00:00,23016.0,21524.0,17976.0,-3724.0,1492.0,5040.0,-8764.0,-814.0,-433.0,-381.0,8,-4716.5
2022-11-13 09:00:00,22149.0,20912.0,17263.0,-4069.0,1237.0,4886.0,-8955.0,-867.0,-713.0,-154.0,9,-4592.0
2022-11-13 10:00:00,21776.0,20245.0,16710.0,-4052.0,1531.0,5066.0,-9118.0,-373.0,-553.0,180.0,10,-4159.0
2022-11-13 11:00:00,21191.0,19768.0,16192.0,-4050.0,1423.0,4999.0,-9049.0,-585.0,-518.0,-67.0,11,-3964.0
2022-11-13 12:00:00,20672.0,19570.0,16116.0,-3880.0,1102.0,4556.0,-8436.0,-519.0,-76.0,-443.0,12,-4118.5
2022-11-13 13:00:00,20467.0,19625.0,16487.0,-3500.0,842.0,3980.0,-7480.0,-205.0,371.0,-576.0,13,-4539.0
2022-11-13 14:00:00,20487.0,19884.0,16682.0,-3704.0,603.0,3805.0,-7509.0,20.0,195.0,-175.0,14,-4331.0
2022-11-13 15:00:00,20922.0,20282.0,17338.0,-3717.0,640.0,3584.0,-7301.0,435.0,656.0,-221.0,15,-3394.0
2022-11-13 16:00:00,21545.0,20039.0,18730.0,-2862.0,1506.0,2815.0,-5677.0,623.0,1392.0,-769.0,16,-2828.0
2022-11-13 17:00:00,21647.0,19431.0,20164.0,-1480.0,2216.0,1483.0,-2963.0,102.0,1434.0,-1332.0,17,-3371.0
2022-11-13 18:00:00,21608.0,18354.0,19937.0,-871.0,3254.0,1671.0,-2542.0,-39.0,-227.0,188.0,18,-2763.0
2022-11-13 19:00:00,20828.0,17390.0,19582.0,-329.0,3438.0,1246.0,-1575.0,-780.0,-355.0,-425.0,19,-2821.0
2022-11-13 20:00:00,20053.0,16787.0,18435.0,-692.0,3266.0,1618.0,-2310.0,-775.0,-1147.0,372.0,20,-2112.0
2022-11-13 21:00:00,19170.0,16622.0,18053.0,-932.0,2548.0,1117.0,-2049.0,-883.0,-382.0,-501.0,21,-2420.0
2022-11-13 22:00:00,18962.0,17018.0,17437.0,-1339.0,1944.0,1525.0,-2864.0,-208.0,-616.0,408.0,22,-2015.0
2022-11-13 23:00:00,18700.0,18234.0,18494.0,-1068.0,466.0,206.0,-1274.0,-262.0,1057.0,-1319.0,23,-3900.5
2022-11-14 00:00:00,19479.0,20022.0,18872.0,-1465.0,-543.0,607.0,-2072.0,779.0,378.0,401.0,0,-4778.0
2022-11-14 01:00:00,20702.0,22400.0,18637.0,-4352.0,-1698.0,2065.0,-6417.0,1223.0,-235.0,1458.0,1,-5108.0
2022-11-14 02:00:00,23485.0,24883.0,20173.0,-5116.0,-1398.0,3312.0,-8428.0,2783.0,1536.0,1247.0,2,-5580.0
2022-11-14 03:00:00,25841.0,25163.0,20125.0,-5335.0,678.0,5716.0,-11051.0,2356.0,-48.0,2404.0,3,-4164.0
2022-11-14 04:00:00,25986.0,24869.0,20072.0,-5141.0,1117.0,5914.0,-11055.0,145.0,-53.0,198.0,4,-4301.0
2022-11-14 05:00:00,25672.0,24261.0,19523.0,-5111.0,1411.0,6149.0,-11260.0,-314.0,-549.0,235.0,5,-4378.0
2022-11-14 06:00:00,25121.0,23534.0,18666.0,-5593.0,1587.0,6455.0,-12048.0,-551.0,-857.0,306.0,6,-4139.5
2022-11-14 07:00:00,24736.0,22419.0,17839.0,-5245.0,2317.0,6897.0,-12142.0,-385.0,-827.0,442.0,7,-3394.5
2022-11-14 08:00:00,23632.0,21351.0,17292.0,-4414.0,2281.0,6340.0,-10754.0,-1104.0,-547.0,-557.0,8,-3416.5
2022-11-14 09:00:00,22283.0,21002.0,16402.0,-4380.0,1281.0,5881.0,-10261.0,-1349.0,-890.0,-459.0,9,-3597.0
2022-11-14 10:00:00,21379.0,20506.0,15667.0,-4728.0,873.0,5712.0,-10440.0,-904.0,-735.0,-169.0,10,-3513.0
2022-11-14 11:00:00,20979.0,20257.0,15758.0,-4786.0,722.0,5221.0,-10007.0,-400.0,91.0,-491.0,11,-3742.0
2022-11-14 12:00:00,20902.0,20348.0,15720.0,-4711.0,554.0,5182.0,-9893.0,-77.0,-38.0,-39.0,12,-3492.5
2022-11-14 13:00:00,20811.0,21012.0,16270.0,-4370.0,-201.0,4541.0,-8911.0,-91.0,550.0,-641.0,13,-3978.0
2022-11-14 14:00:00,21191.0,22516.0,17796.0,-4366.0,-1325.0,3395.0,-7761.0,380.0,1526.0,-1146.0,14,-4741.0
2022-11-14 15:00:00,22650.0,24781.0,20450.0,-3997.0,-2131.0,2200.0,-6197.0,1459.0,2654.0,-1195.0,15,-4778.0
2022-11-14 16:00:00,24842.0,24896.0,22019.0,-3732.0,-54.0,2823.0,-6555.0,2192.0,1569.0,623.0,16,-2820.0
2022-11-14 17:00:00,25582.0,23505.0,22269.0,-2675.0,2077.0,3313.0,-5988.0,740.0,250.0,490.0,17,-1541.0
2022-11-14 18:00:00,24509.0,21995.0,21980.0,-2084.0,2514.0,2529.0,-4613.0,-1073.0,-289.0,-784.0,18,-1905.0
2022-11-14 19:00:00,23595.0,20837.0,21131.0,-1906.0,2758.0,2464.0,-4370.0,-914.0,-849.0,-65.0,19,-1603.0
2022-11-14 20:00:00,22661.0,20094.0,20705.0,-1735.0,2567.0,1956.0,-3691.0,-934.0,-426.0,-508.0,20,-1774.0
2022-11-14 21:00:00,22139.0,20107.0,20867.0,-1317.0,2032.0,1272.0,-2589.0,-522.0,162.0,-684.0,21,-2265.0
2022-11-14 22:00:00,21878.0,20695.0,21359.0,-895.0,1183.0,519.0,-1414.0,-261.0,492.0,-753.0,22,-3021.0
2022-11-14 23:00:00,21922.0,21933.0,21575.0,-1351.0,-11.0,347.0,-1698.0,44.0,216.0,-172.0,23,-3759.5
2022-11-15 00:00:00,22741.0,23534.0,21150.0,-2367.0,-793.0,1591.0,-3958.0,819.0,-425.0,1244.0,0,-3794.0
2022-11-15 01:00:00,23804.0,25693.0,21126.0,-4158.0,-1889.0,2678.0,-6836.0,1063.0,-24.0,1087.0,1,-4495.0
2022-11-15 02:00:00,25906.0,27925.0,22530.0,-4711.0,-2019.0,3376.0,-8087.0,2102.0,1404.0,698.0,2,-5516.0
2022-11-15 03:00:00,27939.0,27985.0,22221.0,-4962.0,-46.0,5718.0,-10680.0,2033.0,-309.0,2342.0,3,-4162.0
2022-11-15 04:00:00,27905.0,27370.0,21557.0,-5121.0,535.0,6348.0,-11469.0,-34.0,-664.0,630.0,4,-3867.0
2022-11-15 05:00:00,27412.0,26586.0,20920.0,-5048.0,826.0,6492.0,-11540.0,-493.0,-637.0,144.0,5,-4035.0
2022-11-15 06:00:00,26693.0,25588.0,20022.0,-4989.0,1105.0,6671.0,-11660.0,-719.0,-898.0,179.0,6,-3923.5
2022-11-15 07:00:00,25713.0,24018.0,18816.0,-4623.0,1695.0,6897.0,-11520.0,-980.0,-1206.0,226.0,7,-3394.5
2022-11-15 08:00:00,24130.0,22747.0,18000.0,-4215.0,1383.0,6130.0,-10345.0,-1583.0,-816.0,-767.0,8,-3626.5
2022-11-15 09:00:00,22880.0,22131.0,17612.0,-3964.0,749.0,5268.0,-9232.0,-1250.0,-388.0,-862.0,9,-4210.0
2022-11-15 10:00:00,22206.0,21481.0,17369.0,-3889.0,725.0,4837.0,-8726.0,-674.0,-243.0,-431.0,10,-4388.0
2022-11-15 11:00:00,21814.0,21119.0,17680.0,-3539.0,695.0,4134.0,-7673.0,-392.0,311.0,-703.0,11,-4829.0
2022-11-15 12:00:00,21775.0,21108.0,17835.0,-3224.0,667.0,3940.0,-7164.0,-39.0,155.0,-194.0,12,-4734.5
2022-11-15 13:00:00,21645.0,21499.0,18695.0,-2770.0,146.0,2950.0,-5720.0,-130.0,860.0,-990.0,13,-5569.0
2022-11-15 14:00:00,22009.0,22887.0,20256.0,-2891.0,-878.0,1753.0,-4644.0,364.0,1561.0,-1197.0,14,-6383.0
2022-11-15 15:00:00,23617.0,24831.0,22324.0,-2968.0,-1214.0,1293.0,-4261.0,1608.0,2068.0,-460.0,15,-5685.0
2022-11-15 16:00:00,25658.0,25095.0,23780.0,-2301.0,563.0,1878.0,-4179.0,2041.0,1456.0,585.0,16,-3765.0
2022-11-15 17:00:00,26020.0,24126.0,23206.0,-1965.0,1894.0,2814.0,-4779.0,362.0,-574.0,936.0,17,-2040.0
2022-11-15 18:00:00,24858.0,22646.0,22702.0,-918.0,2212.0,2156.0,-3074.0,-1162.0,-504.0,-658.0,18,-2278.0
2022-11-15 19:00:00,23233.0,21416.0,22189.0,-675.0,1817.0,1044.0,-1719.0,-1625.0,-513.0,-1112.0,19,-3023.0
2022-11-15 20:00:00,22480.0,20843.0,22154.0,-432.0,1637.0,326.0,-758.0,-753.0,-35.0,-718.0,20,-3404.0
2022-11-15 21:00:00,22296.0,20884.0,21874.0,-538.0,1412.0,422.0,-960.0,-184.0,-280.0,96.0,21,-3115.0
2022-11-15 22:00:00,22146.0,21522.0,21932.0,-216.0,624.0,214.0,-430.0,-150.0,58.0,-208.0,22,-3326.0
2022-11-15 23:00:00,21981.0,22644.0,22038.0,-709.0,-663.0,-57.0,-652.0,-165.0,106.0,-271.0,23,-4163.5
2022-11-16 00:00:00,22800.0,24323.0,22521.0,-1112.0,-1523.0,279.0,-1391.0,819.0,483.0,336.0,0,-5106.0
2022-11-16 01:00:00,23901.0,26461.0,21201.0,-4334.0,-2560.0,2700.0,-7034.0,1101.0,-1320.0,2421.0,1,-4473.0
2022-11-16 02:00:00,25973.0,28512.0,21828.0,-5613.0,-2539.0,4145.0,-9758.0,2072.0,627.0,1445.0,2,-4747.0
2022-11-16 03:00:00,27884.0,28404.0,22198.0,-5151.0,-520.0,5686.0,-10837.0,1911.0,370.0,1541.0,3,-4194.0
2022-11-16 04:00:00,27851.0,27714.0,22025.0,-4819.0,137.0,5826.0,-10645.0,-33.0,-173.0,140.0,4,-4389.0
2022-11-16 05:00:00,27349.0,26907.0,21261.0,-5045.0,442.0,6088.0,-11133.0,-502.0,-764.0,262.0,5,-4439.0
2022-11-16 06:00:00,26773.0,25900.0,20458.0,-4991.0,873.0,6315.0,-11306.0,-576.0,-803.0,227.0,6,-4279.5
2022-11-16 07:00:00,25926.0,24432.0,19378.0,-4560.0,1494.0,6548.0,-11108.0,-847.0,-1080.0,233.0,7,-3743.5
2022-11-16 08:00:00,24446.0,23043.0,18254.0,-4159.0,1403.0,6192.0,-10351.0,-1480.0,-1124.0,-356.0,8,-3564.5
2022-11-16 09:00:00,22931.0,21893.0,17528.0,-4527.0,1038.0,5403.0,-9930.0,-1515.0,-726.0,-789.0,9,-4075.0
2022-11-16 10:00:00,22533.0,21306.0,17181.0,-4207.0,1227.0,5352.0,-9559.0,-398.0,-347.0,-51.0,10,-3873.0
2022-11-16 11:00:00,21944.0,20966.0,16883.0,-4295.0,978.0,5061.0,-9356.0,-589.0,-298.0,-291.0,11,-3902.0
2022-11-16 12:00:00,21751.0,20872.0,16944.0,-4031.0,879.0,4807.0,-8838.0,-193.0,61.0,-254.0,12,-3867.5
2022-11-16 13:00:00,21567.0,21447.0,17689.0,-3715.0,120.0,3878.0,-7593.0,-184.0,745.0,-929.0,13,-4641.0
2022-11-16 14:00:00,21993.0,22863.0,18938.0,-4126.0,-870.0,3055.0,-7181.0,426.0,1249.0,-823.0,14,-5081.0
2022-11-16 15:00:00,23638.0,24925.0,21029.0,-4209.0,-1287.0,2609.0,-6818.0,1645.0,2091.0,-446.0,15,-4369.0
2022-11-16 16:00:00,25680.0,25041.0,22623.0,-3301.0,639.0,3057.0,-6358.0,2042.0,1594.0,448.0,16,-2586.0
2022-11-16 17:00:00,25916.0,23605.0,23066.0,-1972.0,2311.0,2850.0,-4822.0,236.0,443.0,-207.0,17,-2004.0
2022-11-16 18:00:00,24812.0,22093.0,23184.0,-1192.0,2719.0,1628.0,-2820.0,-1104.0,118.0,-1222.0,18,-2806.0
2022-11-16 19:00:00,24161.0,21011.0,22243.0,-1258.0,3150.0,1918.0,-3176.0,-651.0,-941.0,290.0,19,-2149.0
